contig	position
ENST00000270708.12	242
ENST00000270708.12	243
ENST00000270708.12	244
ENST00000270708.12	245
ENST00000270708.12	246
ENST00000270708.12	247
ENST00000270708.12	248
ENST00000270708.12	249
ENST00000270708.12	250
ENST00000270708.12	251
ENST00000270708.12	252
ENST00000270708.12	253
ENST00000270708.12	254
ENST00000270708.12	255
ENST00000270708.12	256
ENST00000270708.12	257
ENST00000270708.12	258
ENST00000270708.12	259
ENST00000270708.12	260
ENST00000270708.12	261
ENST00000270708.12	262
ENST00000270708.12	263
ENST00000270708.12	264
ENST00000270708.12	265
ENST00000270708.12	266
ENST00000270708.12	267
ENST00000270708.12	268
ENST00000270708.12	269
ENST00000270708.12	270
ENST00000270708.12	271
ENST00000270708.12	272
ENST00000270708.12	273
ENST00000270708.12	274
ENST00000270708.12	275
ENST00000270708.12	276
ENST00000270708.12	277
ENST00000270708.12	278
ENST00000270708.12	279
ENST00000270708.12	280
ENST00000270708.12	281
ENST00000270708.12	282
ENST00000270708.12	283
ENST00000270708.12	284
ENST00000270708.12	285
ENST00000270708.12	286
ENST00000270708.12	287
ENST00000270708.12	288
ENST00000270708.12	289
ENST00000270708.12	290
ENST00000270708.12	291
ENST00000270708.12	292
ENST00000270708.12	293
ENST00000270708.12	294
ENST00000270708.12	295
ENST00000270708.12	296
ENST00000270708.12	297
ENST00000270708.12	298
ENST00000270708.12	299
ENST00000270708.12	300
ENST00000270708.12	301
ENST00000270708.12	302
ENST00000270708.12	303
ENST00000270708.12	304
ENST00000270708.12	305
ENST00000270708.12	306
ENST00000270708.12	307
ENST00000270708.12	308
ENST00000270708.12	309
ENST00000270708.12	310
ENST00000270708.12	311
ENST00000270708.12	312
ENST00000270708.12	313
ENST00000270708.12	314
ENST00000270708.12	315
ENST00000270708.12	316
ENST00000270708.12	317
ENST00000270708.12	318
ENST00000270708.12	319
ENST00000270708.12	320
ENST00000270708.12	321
ENST00000270708.12	322
ENST00000270708.12	323
ENST00000270708.12	324
ENST00000270708.12	325
ENST00000270708.12	326
ENST00000270708.12	327
ENST00000270708.12	328
ENST00000270708.12	329
ENST00000270708.12	330
ENST00000270708.12	331
ENST00000270708.12	332
ENST00000270708.12	333
ENST00000270708.12	334
ENST00000270708.12	335
ENST00000270708.12	336
ENST00000270708.12	337
ENST00000270708.12	338
ENST00000270708.12	339
ENST00000270708.12	340
ENST00000270708.12	341
ENST00000270708.12	342
ENST00000270708.12	343
ENST00000270708.12	344
ENST00000270708.12	345
ENST00000270708.12	346
ENST00000270708.12	347
ENST00000270708.12	348
ENST00000270708.12	349
ENST00000270708.12	350
ENST00000270708.12	351
ENST00000270708.12	352
ENST00000270708.12	353
ENST00000270708.12	354
ENST00000270708.12	355
ENST00000270708.12	356
ENST00000270708.12	357
ENST00000270708.12	358
ENST00000270708.12	359
ENST00000270708.12	360
ENST00000270708.12	361
ENST00000270708.12	362
ENST00000270708.12	363
ENST00000270708.12	364
ENST00000270708.12	365
ENST00000270708.12	366
ENST00000270708.12	367
ENST00000270708.12	368
ENST00000270708.12	369
ENST00000270708.12	370
ENST00000270708.12	371
ENST00000270708.12	372
ENST00000270708.12	373
ENST00000270708.12	374
ENST00000270708.12	375
ENST00000270708.12	376
ENST00000270708.12	377
ENST00000270708.12	378
ENST00000270708.12	379
ENST00000270708.12	380
ENST00000270708.12	381
ENST00000270708.12	382
ENST00000270708.12	383
ENST00000270708.12	384
ENST00000270708.12	385
ENST00000270708.12	386
ENST00000270708.12	387
ENST00000270708.12	388
ENST00000270708.12	389
ENST00000270708.12	390
ENST00000270708.12	391
ENST00000270708.12	392
ENST00000270708.12	393
ENST00000270708.12	394
ENST00000270708.12	395
ENST00000270708.12	396
ENST00000270708.12	397
ENST00000270708.12	398
ENST00000270708.12	399
ENST00000270708.12	400
ENST00000270708.12	401
ENST00000270708.12	402
ENST00000270708.12	403
ENST00000270708.12	404
ENST00000270708.12	405
ENST00000270708.12	406
ENST00000270708.12	407
ENST00000270708.12	408
ENST00000270708.12	409
ENST00000270708.12	410
ENST00000270708.12	411
ENST00000270708.12	412
ENST00000270708.12	413
ENST00000270708.12	414
ENST00000270708.12	415
ENST00000270708.12	416
ENST00000270708.12	417
ENST00000270708.12	418
ENST00000270708.12	419
ENST00000270708.12	420
ENST00000270708.12	421
ENST00000270708.12	422
ENST00000270708.12	423
ENST00000270708.12	424
ENST00000270708.12	425
ENST00000270708.12	426
ENST00000270708.12	427
ENST00000270708.12	428
ENST00000270708.12	429
ENST00000270708.12	430
ENST00000270708.12	431
ENST00000270708.12	432
ENST00000270708.12	433
ENST00000270708.12	434
ENST00000270708.12	435
ENST00000270708.12	436
ENST00000270708.12	437
ENST00000270708.12	438
ENST00000270708.12	439
ENST00000270708.12	440
ENST00000270708.12	441
ENST00000270708.12	442
ENST00000270708.12	443
ENST00000270708.12	444
ENST00000270708.12	445
ENST00000270708.12	446
ENST00000270708.12	447
ENST00000270708.12	448
ENST00000270708.12	449
ENST00000270708.12	450
ENST00000270708.12	451
ENST00000270708.12	452
ENST00000270708.12	453
ENST00000270708.12	454
ENST00000270708.12	455
ENST00000270708.12	456
ENST00000270708.12	457
ENST00000270708.12	458
ENST00000270708.12	459
ENST00000270708.12	460
ENST00000270708.12	461
ENST00000270708.12	462
ENST00000270708.12	463
ENST00000270708.12	464
ENST00000270708.12	465
ENST00000270708.12	466
ENST00000270708.12	467
ENST00000270708.12	468
ENST00000270708.12	469
ENST00000270708.12	470
ENST00000270708.12	471
ENST00000270708.12	472
ENST00000270708.12	473
ENST00000270708.12	474
ENST00000270708.12	475
ENST00000270708.12	476
ENST00000270708.12	477
ENST00000270708.12	478
ENST00000270708.12	479
ENST00000270708.12	480
ENST00000270708.12	481
ENST00000270708.12	482
ENST00000270708.12	483
ENST00000270708.12	484
ENST00000270708.12	485
ENST00000270708.12	486
ENST00000270708.12	487
ENST00000270708.12	488
ENST00000270708.12	489
ENST00000270708.12	490
ENST00000270708.12	491
ENST00000270708.12	492
ENST00000270708.12	493
ENST00000270708.12	494
ENST00000270708.12	495
ENST00000270708.12	496
ENST00000270708.12	497
ENST00000270708.12	498
ENST00000270708.12	499
ENST00000270708.12	500
ENST00000270708.12	501
ENST00000270708.12	502
ENST00000270708.12	503
ENST00000270708.12	504
ENST00000270708.12	505
ENST00000270708.12	506
ENST00000270708.12	507
ENST00000270708.12	508
ENST00000270708.12	509
ENST00000270708.12	510
ENST00000270708.12	511
ENST00000270708.12	512
ENST00000270708.12	513
ENST00000270708.12	514
ENST00000270708.12	515
ENST00000270708.12	516
ENST00000270708.12	517
ENST00000270708.12	518
ENST00000270708.12	519
ENST00000270708.12	520
ENST00000270708.12	521
ENST00000270708.12	522
ENST00000270708.12	523
ENST00000270708.12	524
ENST00000270708.12	525
ENST00000270708.12	526
ENST00000270708.12	527
ENST00000270708.12	528
ENST00000270708.12	529
ENST00000270708.12	530
ENST00000270708.12	531
ENST00000270708.12	532
ENST00000270708.12	533
ENST00000270708.12	534
ENST00000270708.12	535
ENST00000270708.12	536
ENST00000270708.12	537
ENST00000270708.12	538
ENST00000270708.12	539
ENST00000270708.12	540
ENST00000270708.12	541
ENST00000270708.12	542
ENST00000270708.12	543
ENST00000270708.12	544
ENST00000270708.12	545
ENST00000270708.12	546
ENST00000270708.12	547
ENST00000270708.12	548
ENST00000270708.12	549
ENST00000270708.12	550
ENST00000270708.12	551
ENST00000270708.12	552
ENST00000270708.12	553
ENST00000270708.12	554
ENST00000270708.12	555
ENST00000270708.12	556
ENST00000270708.12	557
ENST00000270708.12	558
ENST00000270708.12	559
ENST00000270708.12	560
ENST00000270708.12	561
ENST00000270708.12	562
ENST00000270708.12	563
ENST00000270708.12	564
ENST00000270708.12	565
ENST00000270708.12	566
ENST00000270708.12	567
ENST00000270708.12	568
ENST00000270708.12	569
ENST00000270708.12	570
ENST00000270708.12	571
ENST00000270708.12	572
ENST00000270708.12	573
ENST00000270708.12	574
ENST00000270708.12	575
ENST00000270708.12	576
ENST00000270708.12	577
ENST00000270708.12	578
ENST00000270708.12	579
ENST00000270708.12	580
ENST00000270708.12	581
ENST00000270708.12	582
ENST00000270708.12	583
ENST00000270708.12	584
ENST00000270708.12	585
ENST00000270708.12	586
ENST00000270708.12	587
ENST00000270708.12	588
ENST00000270708.12	589
ENST00000270708.12	590
ENST00000270708.12	591
ENST00000270708.12	592
ENST00000270708.12	593
ENST00000270708.12	594
ENST00000270708.12	595
ENST00000270708.12	596
ENST00000270708.12	597
ENST00000270708.12	598
ENST00000270708.12	599
ENST00000270708.12	600
ENST00000270708.12	601
ENST00000270708.12	602
ENST00000270708.12	603
ENST00000270708.12	604
ENST00000270708.12	605
ENST00000270708.12	606
ENST00000270708.12	607
ENST00000270708.12	608
ENST00000270708.12	609
ENST00000270708.12	610
ENST00000270708.12	611
ENST00000270708.12	612
ENST00000270708.12	613
ENST00000270708.12	614
ENST00000270708.12	615
ENST00000270708.12	616
ENST00000270708.12	617
ENST00000270708.12	618
ENST00000270708.12	619
ENST00000270708.12	620
ENST00000270708.12	621
ENST00000270708.12	622
ENST00000270708.12	623
ENST00000270708.12	624
ENST00000270708.12	625
ENST00000270708.12	626
ENST00000270708.12	627
ENST00000270708.12	628
ENST00000270708.12	629
ENST00000270708.12	630
ENST00000270708.12	631
ENST00000270708.12	632
ENST00000270708.12	633
ENST00000270708.12	634
ENST00000270708.12	635
ENST00000270708.12	636
ENST00000270708.12	637
ENST00000270708.12	638
ENST00000270708.12	639
ENST00000270708.12	640
ENST00000270708.12	641
ENST00000270708.12	642
ENST00000270708.12	643
ENST00000270708.12	644
ENST00000270708.12	645
ENST00000270708.12	646
ENST00000270708.12	647
ENST00000270708.12	648
ENST00000270708.12	649
ENST00000270708.12	650
ENST00000270708.12	651
ENST00000270708.12	652
ENST00000270708.12	653
ENST00000270708.12	654
ENST00000270708.12	655
ENST00000270708.12	656
ENST00000270708.12	657
ENST00000270708.12	658
ENST00000270708.12	659
ENST00000270708.12	660
ENST00000270708.12	661
ENST00000270708.12	662
ENST00000270708.12	663
ENST00000270708.12	664
ENST00000270708.12	665
ENST00000270708.12	666
ENST00000270708.12	667
ENST00000270708.12	668
ENST00000270708.12	669
ENST00000270708.12	670
ENST00000270708.12	671
ENST00000270708.12	672
ENST00000270708.12	673
ENST00000270708.12	674
ENST00000270708.12	675
ENST00000270708.12	676
ENST00000270708.12	677
ENST00000270708.12	678
ENST00000270708.12	679
ENST00000270708.12	680
ENST00000270708.12	681
ENST00000270708.12	682
ENST00000270708.12	683
ENST00000270708.12	684
ENST00000270708.12	685
ENST00000270708.12	686
ENST00000270708.12	687
ENST00000270708.12	688
ENST00000270708.12	689
ENST00000270708.12	690
ENST00000270708.12	691
ENST00000270708.12	692
ENST00000270708.12	693
ENST00000270708.12	694
ENST00000270708.12	695
ENST00000270708.12	696
ENST00000270708.12	697
ENST00000270708.12	698
ENST00000270708.12	699
ENST00000270708.12	700
ENST00000270708.12	701
ENST00000270708.12	702
ENST00000270708.12	703
ENST00000270708.12	704
ENST00000270708.12	705
ENST00000270708.12	706
ENST00000270708.12	707
ENST00000270708.12	708
ENST00000270708.12	709
ENST00000270708.12	710
ENST00000270708.12	711
ENST00000270708.12	712
ENST00000270708.12	713
ENST00000270708.12	714
ENST00000270708.12	715
ENST00000270708.12	716
ENST00000270708.12	717
ENST00000270708.12	718
ENST00000270708.12	719
ENST00000270708.12	720
ENST00000270708.12	721
ENST00000270708.12	722
ENST00000270708.12	723
ENST00000270708.12	724
ENST00000270708.12	725
ENST00000270708.12	726
ENST00000270708.12	727
ENST00000270708.12	728
ENST00000270708.12	729
ENST00000270708.12	730
ENST00000270708.12	731
ENST00000270708.12	732
ENST00000270708.12	733
ENST00000270708.12	734
ENST00000270708.12	735
ENST00000270708.12	736
ENST00000270708.12	737
ENST00000270708.12	738
ENST00000270708.12	739
ENST00000270708.12	740
ENST00000270708.12	741
ENST00000270708.12	742
ENST00000270708.12	743
ENST00000270708.12	744
ENST00000270708.12	745
ENST00000270708.12	746
ENST00000270708.12	747
ENST00000270708.12	748
ENST00000270708.12	749
ENST00000270708.12	750
ENST00000270708.12	751
ENST00000270708.12	752
ENST00000270708.12	753
ENST00000270708.12	754
ENST00000270708.12	755
ENST00000270708.12	756
ENST00000270708.12	757
ENST00000270708.12	758
ENST00000270708.12	759
ENST00000270708.12	760
ENST00000270708.12	761
ENST00000270708.12	762
ENST00000270708.12	763
ENST00000270708.12	764
ENST00000270708.12	765
ENST00000270708.12	766
ENST00000270708.12	767
ENST00000270708.12	768
ENST00000270708.12	769
ENST00000270708.12	770
ENST00000270708.12	771
ENST00000270708.12	772
ENST00000270708.12	773
ENST00000270708.12	774
ENST00000270708.12	775
ENST00000270708.12	776
ENST00000270708.12	777
ENST00000270708.12	778
ENST00000270708.12	779
ENST00000270708.12	780
ENST00000270708.12	781
ENST00000270708.12	782
ENST00000270708.12	783
ENST00000270708.12	784
ENST00000270708.12	785
ENST00000270708.12	786
ENST00000270708.12	787
ENST00000270708.12	788
ENST00000270708.12	789
ENST00000270708.12	790
ENST00000270708.12	791
ENST00000270708.12	792
ENST00000270708.12	793
ENST00000270708.12	794
ENST00000270708.12	795
ENST00000270708.12	796
ENST00000270708.12	797
ENST00000270708.12	798
ENST00000270708.12	799
ENST00000270708.12	800
ENST00000270708.12	801
ENST00000270708.12	802
ENST00000270708.12	803
ENST00000270708.12	804
ENST00000270708.12	805
ENST00000270708.12	806
ENST00000270708.12	807
ENST00000270708.12	808
ENST00000270708.12	809
ENST00000270708.12	810
ENST00000270708.12	811
ENST00000270708.12	812
ENST00000270708.12	813
ENST00000270708.12	814
ENST00000270708.12	815
ENST00000270708.12	816
ENST00000270708.12	817
ENST00000270708.12	818
ENST00000270708.12	819
ENST00000270708.12	820
ENST00000270708.12	821
ENST00000270708.12	822
ENST00000270708.12	823
ENST00000270708.12	824
ENST00000270708.12	825
ENST00000270708.12	826
ENST00000270708.12	827
ENST00000270708.12	828
ENST00000270708.12	829
ENST00000270708.12	830
ENST00000270708.12	831
ENST00000270708.12	832
ENST00000270708.12	833
ENST00000270708.12	834
ENST00000270708.12	835
ENST00000270708.12	836
ENST00000270708.12	837
ENST00000270708.12	838
ENST00000270708.12	839
ENST00000270708.12	840
ENST00000270708.12	841
ENST00000270708.12	842
ENST00000270708.12	843
ENST00000270708.12	844
ENST00000270708.12	845
ENST00000270708.12	846
ENST00000270708.12	847
ENST00000270708.12	848
ENST00000270708.12	849
ENST00000270708.12	850
ENST00000270708.12	851
ENST00000270708.12	852
ENST00000270708.12	853
ENST00000270708.12	854
ENST00000270708.12	855
ENST00000270708.12	856
ENST00000270708.12	857
ENST00000270708.12	858
ENST00000270708.12	859
ENST00000270708.12	860
ENST00000270708.12	861
ENST00000270708.12	862
ENST00000270708.12	863
ENST00000270708.12	864
ENST00000270708.12	865
ENST00000270708.12	866
ENST00000270708.12	867
ENST00000270708.12	868
ENST00000270708.12	869
ENST00000270708.12	870
ENST00000270708.12	871
ENST00000270708.12	872
ENST00000270708.12	873
ENST00000270708.12	874
ENST00000270708.12	875
ENST00000270708.12	876
ENST00000270708.12	877
ENST00000270708.12	878
ENST00000270708.12	879
ENST00000270708.12	880
ENST00000270708.12	881
ENST00000270708.12	882
ENST00000270708.12	883
ENST00000270708.12	884
ENST00000270708.12	885
ENST00000270708.12	886
ENST00000270708.12	887
ENST00000270708.12	888
ENST00000270708.12	889
ENST00000270708.12	890
ENST00000270708.12	891
ENST00000270708.12	892
ENST00000270708.12	893
ENST00000270708.12	894
ENST00000270708.12	895
ENST00000270708.12	896
ENST00000270708.12	897
ENST00000270708.12	898
ENST00000270708.12	899
ENST00000270708.12	900
ENST00000270708.12	901
ENST00000270708.12	902
ENST00000270708.12	903
ENST00000270708.12	904
ENST00000270708.12	905
ENST00000270708.12	906
ENST00000270708.12	907
ENST00000270708.12	908
ENST00000270708.12	909
ENST00000270708.12	910
ENST00000270708.12	911
ENST00000270708.12	912
ENST00000270708.12	913
ENST00000270708.12	914
ENST00000270708.12	915
ENST00000270708.12	916
ENST00000270708.12	917
ENST00000270708.12	918
ENST00000270708.12	919
ENST00000270708.12	920
ENST00000270708.12	921
ENST00000270708.12	922
ENST00000270708.12	923
ENST00000270708.12	924
ENST00000270708.12	925
ENST00000270708.12	926
ENST00000270708.12	927
ENST00000270708.12	928
ENST00000270708.12	929
ENST00000270708.12	930
ENST00000270708.12	931
ENST00000270708.12	932
ENST00000270708.12	933
ENST00000270708.12	934
ENST00000270708.12	935
ENST00000270708.12	936
ENST00000270708.12	937
ENST00000270708.12	938
ENST00000270708.12	939
ENST00000270708.12	940
ENST00000270708.12	941
ENST00000270708.12	942
ENST00000270708.12	943
ENST00000270708.12	944
ENST00000270708.12	945
ENST00000270708.12	946
ENST00000270708.12	947
ENST00000270708.12	948
ENST00000270708.12	949
ENST00000270708.12	950
ENST00000270708.12	951
ENST00000270708.12	952
ENST00000270708.12	953
ENST00000270708.12	954
ENST00000270708.12	955
ENST00000270708.12	956
ENST00000270708.12	957
ENST00000270708.12	958
ENST00000270708.12	959
ENST00000270708.12	960
ENST00000270708.12	961
ENST00000270708.12	962
ENST00000270708.12	963
ENST00000270708.12	964
ENST00000270708.12	965
ENST00000270708.12	966
ENST00000270708.12	967
ENST00000270708.12	968
ENST00000270708.12	969
ENST00000270708.12	970
ENST00000270708.12	971
ENST00000270708.12	972
ENST00000270708.12	973
ENST00000270708.12	974
ENST00000270708.12	975
ENST00000270708.12	976
ENST00000270708.12	977
ENST00000270708.12	978
ENST00000270708.12	979
ENST00000270708.12	980
ENST00000270708.12	981
ENST00000270708.12	982
ENST00000270708.12	983
ENST00000270708.12	984
ENST00000270708.12	985
ENST00000270708.12	986
ENST00000270708.12	987
ENST00000270708.12	988
ENST00000270708.12	989
ENST00000270708.12	990
ENST00000270708.12	991
ENST00000270708.12	992
ENST00000270708.12	993
ENST00000270708.12	994
ENST00000270708.12	995
ENST00000270708.12	996
ENST00000270708.12	997
ENST00000270708.12	998
ENST00000270708.12	999
ENST00000270708.12	1000
ENST00000270708.12	1001
ENST00000270708.12	1002
ENST00000270708.12	1003
ENST00000270708.12	1004
ENST00000270708.12	1005
ENST00000270708.12	1006
ENST00000270708.12	1007
ENST00000270708.12	1008
ENST00000270708.12	1009
ENST00000270708.12	1010
ENST00000270708.12	1011
ENST00000270708.12	1012
ENST00000270708.12	1013
ENST00000270708.12	1014
ENST00000270708.12	1015
ENST00000270708.12	1016
ENST00000270708.12	1017
ENST00000270708.12	1018
ENST00000270708.12	1019
ENST00000270708.12	1020
ENST00000270708.12	1021
ENST00000270708.12	1022
ENST00000270708.12	1023
ENST00000270708.12	1024
ENST00000270708.12	1025
ENST00000270708.12	1026
ENST00000270708.12	1027
ENST00000270708.12	1028
ENST00000270708.12	1029
ENST00000270708.12	1030
ENST00000270708.12	1031
ENST00000270708.12	1032
ENST00000270708.12	1033
ENST00000270708.12	1034
ENST00000270708.12	1035
ENST00000270708.12	1036
ENST00000270708.12	1037
ENST00000270708.12	1038
ENST00000270708.12	1039
ENST00000270708.12	1040
ENST00000270708.12	1041
ENST00000270708.12	1042
ENST00000270708.12	1043
ENST00000270708.12	1044
ENST00000270708.12	1045
ENST00000270708.12	1046
ENST00000270708.12	1047
ENST00000270708.12	1048
ENST00000270708.12	1049
ENST00000270708.12	1050
ENST00000270708.12	1051
ENST00000270708.12	1052
ENST00000270708.12	1053
ENST00000270708.12	1054
ENST00000270708.12	1055
ENST00000270708.12	1056
ENST00000270708.12	1057
ENST00000270708.12	1058
ENST00000270708.12	1059
ENST00000270708.12	1060
ENST00000270708.12	1061
ENST00000270708.12	1062
ENST00000270708.12	1063
ENST00000270708.12	1064
ENST00000270708.12	1065
ENST00000270708.12	1066
ENST00000270708.12	1067
ENST00000270708.12	1068
ENST00000270708.12	1069
ENST00000270708.12	1070
ENST00000270708.12	1071
ENST00000270708.12	1072
ENST00000270708.12	1073
ENST00000270708.12	1074
ENST00000270708.12	1075
ENST00000270708.12	1076
ENST00000270708.12	1077
ENST00000270708.12	1078
ENST00000270708.12	1079
ENST00000270708.12	1080
ENST00000270708.12	1081
ENST00000270708.12	1082
ENST00000270708.12	1083
ENST00000270708.12	1084
ENST00000270708.12	1085
ENST00000270708.12	1086
ENST00000270708.12	1087
ENST00000270708.12	1088
ENST00000270708.12	1089
ENST00000270708.12	1090
ENST00000270708.12	1091
ENST00000270708.12	1092
ENST00000270708.12	1093
ENST00000270708.12	1094
ENST00000270708.12	1095
ENST00000270708.12	1096
ENST00000270708.12	1097
ENST00000270708.12	1098
ENST00000270708.12	1099
ENST00000270708.12	1100
ENST00000270708.12	1101
ENST00000270708.12	1102
ENST00000270708.12	1103
ENST00000270708.12	1104
ENST00000270708.12	1105
ENST00000270708.12	1106
ENST00000270708.12	1107
ENST00000270708.12	1108
ENST00000270708.12	1109
ENST00000270708.12	1110
ENST00000270708.12	1111
ENST00000270708.12	1112
ENST00000270708.12	1113
ENST00000270708.12	1114
ENST00000270708.12	1115
ENST00000270708.12	1116
ENST00000270708.12	1117
ENST00000270708.12	1118
ENST00000270708.12	1119
ENST00000270708.12	1120
ENST00000270708.12	1121
ENST00000270708.12	1122
ENST00000270708.12	1123
ENST00000270708.12	1124
ENST00000270708.12	1125
ENST00000270708.12	1126
ENST00000270708.12	1127
ENST00000270708.12	1128
ENST00000270708.12	1129
ENST00000270708.12	1130
ENST00000270708.12	1131
ENST00000270708.12	1132
ENST00000270708.12	1133
ENST00000270708.12	1134
ENST00000270708.12	1135
ENST00000270708.12	1136
ENST00000270708.12	1137
ENST00000270708.12	1138
ENST00000270708.12	1139
ENST00000270708.12	1140
ENST00000270708.12	1141
ENST00000270708.12	1142
ENST00000270708.12	1143
ENST00000270708.12	1144
ENST00000270708.12	1145
ENST00000270708.12	1146
ENST00000270708.12	1147
ENST00000270708.12	1148
ENST00000270708.12	1149
ENST00000270708.12	1150
ENST00000270708.12	1151
ENST00000270708.12	1152
ENST00000270708.12	1153
ENST00000270708.12	1154
ENST00000270708.12	1155
ENST00000270708.12	1156
ENST00000270708.12	1157
ENST00000270708.12	1158
ENST00000270708.12	1159
ENST00000270708.12	1160
ENST00000270708.12	1161
ENST00000270708.12	1162
ENST00000270708.12	1163
ENST00000270708.12	1164
ENST00000270708.12	1165
ENST00000270708.12	1166
ENST00000270708.12	1167
ENST00000270708.12	1168
ENST00000270708.12	1169
ENST00000270708.12	1170
ENST00000270708.12	1171
ENST00000270708.12	1172
ENST00000270708.12	1173
ENST00000270708.12	1174
ENST00000270708.12	1175
ENST00000270708.12	1176
ENST00000270708.12	1177
ENST00000270708.12	1178
ENST00000270708.12	1179
ENST00000270708.12	1180
ENST00000270708.12	1181
ENST00000270708.12	1182
ENST00000270708.12	1183
ENST00000270708.12	1184
ENST00000270708.12	1185
ENST00000270708.12	1186
ENST00000270708.12	1187
ENST00000270708.12	1188
ENST00000270708.12	1189
ENST00000270708.12	1190
ENST00000270708.12	1191
ENST00000270708.12	1192
ENST00000270708.12	1193
ENST00000270708.12	1194
ENST00000270708.12	1195
ENST00000270708.12	1196
ENST00000270708.12	1197
ENST00000270708.12	1198
ENST00000270708.12	1199
ENST00000270708.12	1200
ENST00000270708.12	1201
ENST00000270708.12	1202
ENST00000270708.12	1203
ENST00000270708.12	1204
ENST00000270708.12	1205
ENST00000270708.12	1206
ENST00000270708.12	1207
ENST00000270708.12	1208
ENST00000270708.12	1209
ENST00000270708.12	1210
ENST00000270708.12	1211
ENST00000270708.12	1212
ENST00000270708.12	1213
ENST00000270708.12	1214
ENST00000270708.12	1215
ENST00000270708.12	1216
ENST00000270708.12	1217
ENST00000270708.12	1218
ENST00000270708.12	1219
ENST00000270708.12	1220
ENST00000270708.12	1221
ENST00000270708.12	1222
ENST00000270708.12	1223
ENST00000270708.12	1224
ENST00000270708.12	1225
ENST00000270708.12	1226
ENST00000270708.12	1227
ENST00000270708.12	1228
ENST00000270708.12	1229
ENST00000270708.12	1230
ENST00000270708.12	1231
ENST00000270708.12	1232
ENST00000270708.12	1233
ENST00000270708.12	1234
ENST00000270708.12	1235
ENST00000270708.12	1236
ENST00000270708.12	1237
ENST00000270708.12	1238
ENST00000270708.12	1239
ENST00000270708.12	1240
ENST00000270708.12	1241
ENST00000270708.12	1242
ENST00000270708.12	1243
ENST00000270708.12	1244
ENST00000270708.12	1245
ENST00000270708.12	1246
ENST00000270708.12	1247
ENST00000270708.12	1248
ENST00000270708.12	1249
ENST00000270708.12	1250
ENST00000270708.12	1251
ENST00000270708.12	1252
ENST00000270708.12	1253
ENST00000270708.12	1254
ENST00000270708.12	1255
ENST00000270708.12	1256
ENST00000270708.12	1257
ENST00000270708.12	1258
ENST00000270708.12	1259
ENST00000270708.12	1260
ENST00000270708.12	1261
ENST00000270708.12	1262
ENST00000270708.12	1263
ENST00000270708.12	1264
ENST00000270708.12	1265
ENST00000270708.12	1266
ENST00000270708.12	1267
ENST00000270708.12	1268
ENST00000270708.12	1269
ENST00000270708.12	1270
ENST00000270708.12	1271
ENST00000270708.12	1272
ENST00000270708.12	1273
ENST00000270708.12	1274
ENST00000270708.12	1275
ENST00000270708.12	1276
ENST00000270708.12	1277
ENST00000270708.12	1278
ENST00000270708.12	1279
ENST00000270708.12	1280
ENST00000270708.12	1281
ENST00000270708.12	1282
ENST00000270708.12	1283
ENST00000270708.12	1284
ENST00000270708.12	1285
ENST00000270708.12	1286
ENST00000270708.12	1287
ENST00000270708.12	1288
ENST00000270708.12	1289
ENST00000270708.12	1290
ENST00000270708.12	1291
ENST00000270708.12	1292
ENST00000270708.12	1293
ENST00000270708.12	1294
ENST00000270708.12	1295
ENST00000270708.12	1296
ENST00000270708.12	1297
ENST00000270708.12	1298
ENST00000270708.12	1299
ENST00000270708.12	1300
ENST00000270708.12	1301
ENST00000270708.12	1302
ENST00000270708.12	1303
ENST00000270708.12	1304
ENST00000270708.12	1305
ENST00000270708.12	1306
ENST00000270708.12	1307
ENST00000270708.12	1308
ENST00000270708.12	1309
ENST00000270708.12	1310
ENST00000270708.12	1311
ENST00000270708.12	1312
ENST00000270708.12	1313
ENST00000270708.12	1314
ENST00000270708.12	1315
ENST00000270708.12	1316
ENST00000270708.12	1317
ENST00000270708.12	1318
ENST00000270708.12	1319
ENST00000270708.12	1320
ENST00000270708.12	1321
ENST00000270708.12	1322
ENST00000270708.12	1323
ENST00000270708.12	1324
ENST00000270708.12	1325
ENST00000270708.12	1326
ENST00000270708.12	1327
ENST00000270708.12	1328
ENST00000270708.12	1329
ENST00000270708.12	1330
ENST00000270708.12	1331
ENST00000270708.12	1332
ENST00000270708.12	1333
ENST00000270708.12	1334
ENST00000270708.12	1335
ENST00000270708.12	1336
ENST00000270708.12	1337
ENST00000270708.12	1338
ENST00000270708.12	1339
ENST00000270708.12	1340
ENST00000270708.12	1341
ENST00000270708.12	1342
ENST00000270708.12	1343
ENST00000270708.12	1344
ENST00000270708.12	1345
ENST00000270708.12	1346
ENST00000270708.12	1347
ENST00000270708.12	1348
ENST00000270708.12	1349
ENST00000270708.12	1350
ENST00000270708.12	1351
ENST00000270708.12	1352
ENST00000270708.12	1353
ENST00000270708.12	1354
ENST00000270708.12	1355
ENST00000270708.12	1356
ENST00000270708.12	1357
ENST00000270708.12	1358
ENST00000270708.12	1359
ENST00000270708.12	1360
ENST00000270708.12	1361
ENST00000270708.12	1362
ENST00000270708.12	1363
ENST00000270708.12	1364
ENST00000270708.12	1365
ENST00000270708.12	1366
ENST00000270708.12	1367
ENST00000270708.12	1368
ENST00000270708.12	1369
ENST00000270708.12	1370
ENST00000270708.12	1371
ENST00000270708.12	1372
ENST00000270708.12	1373
ENST00000270708.12	1374
ENST00000270708.12	1375
