contig	position	read_name	-3_event_level_mean	-3_event_stdv	-3_event_length	-3_standardized_level	-3_event_level_median	-3_event_stdv_median	-3_event_length_median	-3_diff_stdv	-2_event_level_mean	-2_event_stdv	-2_event_length	-2_standardized_level	-2_event_level_median	-2_event_stdv_median	-2_event_length_median	-2_diff_stdv	-1_event_level_mean	-1_event_stdv	-1_event_length	-1_standardized_level	-1_event_level_median	-1_event_stdv_median	-1_event_length_median	-1_diff_stdv	0_event_level_mean	0_event_stdv	0_event_length	0_standardized_level	0_event_level_median	0_event_stdv_median	0_event_length_median	0_diff_stdv	+1_event_level_mean	+1_event_stdv	+1_event_length	+1_standardized_level	+1_event_level_median	+1_event_stdv_median	+1_event_length_median	+1_diff_stdv	+2_event_level_mean	+2_event_stdv	+2_event_length	+2_standardized_level	+2_event_level_median	+2_event_stdv_median	+2_event_length_median	+2_diff_stdv	+3_event_level_mean	+3_event_stdv	+3_event_length	+3_standardized_level	+3_event_level_median	+3_event_stdv_median	+3_event_length_median	+3_diff_stdv
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	266	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	84.4	1.543	0.00531	0.38	84.4	1.543	0.00531	-0.413308	80.11	1.0915	0.003655	-0.065	80.11	1.0915	0.003655	-0.4802381	81.44	2.083	0.00564	-0.38	81.44	2.083	0.00564	-0.34496856	75.22	1.304	0.00299	-0.81	75.22	1.304	0.00299	-0.5682119	106.87	3.29	0.00332	0.325	106.87	3.29	0.00332	-0.18965517	121.535	2.9695	0.00963	0.395	121.535	2.9695	0.00963	-0.26315138	108.12	7.152	0.00299	-1.58	108.12	7.152	0.00299	-0.045126837
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	296	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	72.51	3.896	0.00465	0.82	72.51	3.896	0.00465	0.6578723	85.54	2.487	0.00764	0.36	85.54	2.487	0.00764	-0.12736842	97.955	2.748	0.00398	0.265	97.955	2.748	0.00398	-0.12204473	108.51	2.049	0.00299	0.12	108.51	2.049	0.00299	-0.4228169	85.025	1.2965	0.00465	0.175	85.025	1.2965	0.00465	-0.50703424	95.1	3.493	0.00598	0.27	95.1	3.493	0.00598	0.14901316	105.155	2.549	0.00506	0.48	105.155	2.549	0.00506	-0.048880596
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	357	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	72.08	3.352	0.01162	0.35	72.08	3.352	0.01162	0.5886256	74.39	2.395	0.00332	-0.27	74.39	2.395	0.00332	-0.52946955	99.13	10.441	0.00432	-1.7	99.13	10.441	0.00432	0.7787053	135.24	5.052	0.00681	0.24	135.24	5.052	0.00681	-0.009411764	66.52	4.238	0.00697	-2.01	66.52	4.238	0.00697	0.09509044	86.11	3.196	0.00498	-0.19	86.11	3.196	0.00498	-0.15449736	96.2	6.606	0.01195	0.07	96.2	6.606	0.01195	-0.31826624
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	358	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	74.39	2.395	0.00332	-0.27	74.39	2.395	0.00332	-0.52946955	99.13	10.441	0.00432	-1.7	99.13	10.441	0.00432	0.7787053	135.24	5.052	0.00681	0.24	135.24	5.052	0.00681	-0.009411764	66.52	4.238	0.00697	-2.01	66.52	4.238	0.00697	0.09509044	86.11	3.196	0.00498	-0.19	86.11	3.196	0.00498	-0.15449736	96.2	6.606	0.01195	0.07	96.2	6.606	0.01195	-0.31826624	90.1	4.185	0.00398	0.02	90.1	4.185	0.00398	0.3370607
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	359	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	99.13	10.441	0.00432	-1.7	99.13	10.441	0.00432	0.7787053	135.24	5.052	0.00681	0.24	135.24	5.052	0.00681	-0.009411764	66.52	4.238	0.00697	-2.01	66.52	4.238	0.00697	0.09509044	86.11	3.196	0.00498	-0.19	86.11	3.196	0.00498	-0.15449736	96.2	6.606	0.01195	0.07	96.2	6.606	0.01195	-0.31826624	90.1	4.185	0.00398	0.02	90.1	4.185	0.00398	0.3370607	106.535	4.04	0.006975	-0.32	106.535	4.04	0.006975	0.13802817
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	360	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	135.24	5.052	0.00681	0.24	135.24	5.052	0.00681	-0.009411764	66.52	4.238	0.00697	-2.01	66.52	4.238	0.00697	0.09509044	86.11	3.196	0.00498	-0.19	86.11	3.196	0.00498	-0.15449736	96.2	6.606	0.01195	0.07	96.2	6.606	0.01195	-0.31826624	90.1	4.185	0.00398	0.02	90.1	4.185	0.00398	0.3370607	106.535	4.04	0.006975	-0.32	106.535	4.04	0.006975	0.13802817	89.95	5.0625	0.00432	1.17	89.95	5.0625	0.00432	0.7763158
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	361	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	66.52	4.238	0.00697	-2.01	66.52	4.238	0.00697	0.09509044	86.11	3.196	0.00498	-0.19	86.11	3.196	0.00498	-0.15449736	96.2	6.606	0.01195	0.07	96.2	6.606	0.01195	-0.31826624	90.1	4.185	0.00398	0.02	90.1	4.185	0.00398	0.3370607	106.535	4.04	0.006975	-0.32	106.535	4.04	0.006975	0.13802817	89.95	5.0625	0.00432	1.17	89.95	5.0625	0.00432	0.7763158	114.12	3.117	0.00598	1.09	114.12	3.117	0.00598	-0.218797
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	362	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	86.11	3.196	0.00498	-0.19	86.11	3.196	0.00498	-0.15449736	96.2	6.606	0.01195	0.07	96.2	6.606	0.01195	-0.31826624	90.1	4.185	0.00398	0.02	90.1	4.185	0.00398	0.3370607	106.535	4.04	0.006975	-0.32	106.535	4.04	0.006975	0.13802817	89.95	5.0625	0.00432	1.17	89.95	5.0625	0.00432	0.7763158	114.12	3.117	0.00598	1.09	114.12	3.117	0.00598	-0.218797	119.19	2.093	0.00465	-0.23	119.19	2.093	0.00465	-0.33974764
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	363	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	96.2	6.606	0.01195	0.07	96.2	6.606	0.01195	-0.31826624	90.1	4.185	0.00398	0.02	90.1	4.185	0.00398	0.3370607	106.535	4.04	0.006975	-0.32	106.535	4.04	0.006975	0.13802817	89.95	5.0625	0.00432	1.17	89.95	5.0625	0.00432	0.7763158	114.12	3.117	0.00598	1.09	114.12	3.117	0.00598	-0.218797	119.19	2.093	0.00465	-0.23	119.19	2.093	0.00465	-0.33974764	120.31	5.964	0.00232	0.78	120.31	5.964	0.00232	0.048154656
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	364	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	90.1	4.185	0.00398	0.02	90.1	4.185	0.00398	0.3370607	106.535	4.04	0.006975	-0.32	106.535	4.04	0.006975	0.13802817	89.95	5.0625	0.00432	1.17	89.95	5.0625	0.00432	0.7763158	114.12	3.117	0.00598	1.09	114.12	3.117	0.00598	-0.218797	119.19	2.093	0.00465	-0.23	119.19	2.093	0.00465	-0.33974764	120.31	5.964	0.00232	0.78	120.31	5.964	0.00232	0.048154656	106.93	10.098	0.00996	-0.55	106.93	10.098	0.00996	0.2880102
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	365	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	106.535	4.04	0.006975	-0.32	106.535	4.04	0.006975	0.13802817	89.95	5.0625	0.00432	1.17	89.95	5.0625	0.00432	0.7763158	114.12	3.117	0.00598	1.09	114.12	3.117	0.00598	-0.218797	119.19	2.093	0.00465	-0.23	119.19	2.093	0.00465	-0.33974764	120.31	5.964	0.00232	0.78	120.31	5.964	0.00232	0.048154656	106.93	10.098	0.00996	-0.55	106.93	10.098	0.00996	0.2880102	118.91541	3.9765358	0.009247948	0.3457436	119.445	3.961	0.008465	0.25442773
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	579	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	88.305	5.5725	0.00249	-0.515	88.305	5.5725	0.00249	0.094793715	102.525	6.1385	0.00415	0.395	102.525	6.1385	0.00415	-0.21702807	116.795	3.149	0.004315	-0.155	116.795	3.149	0.004315	-0.0066246055	116.52	3.62	0.00531	-0.67	116.52	3.62	0.00531	-0.34892085	99.925	4.3905	0.00664	-1.095	99.925	4.3905	0.00664	0.6382463	105.17	5.434	0.00764	-0.66	105.17	5.434	0.00764	0.33842364	121.6	1.996	0.00232	0.8	121.6	1.996	0.00232	-0.50471467
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	653	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	106.73	4.169	0.00398	0.85	106.73	4.169	0.00398	-0.18094303	110.72	3.225	0.00232	0.51	110.72	3.225	0.00232	-0.45059624	119.07	3.732	0.00232	-1.14	119.07	3.732	0.00232	-0.3441125	114.82	3.2045	0.009295	-1.09	114.82	3.2045	0.009295	-0.4540886	124.125	5.7285	0.006975	-0.23	124.125	5.7285	0.006975	0.19592902	79.38	1.4456667	0.00376	-0.14	78.75	1.127	0.00398	-0.48552787	72.58	1.198	0.00631	1.0	72.58	1.198	0.00631	-0.49021277
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	654	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	110.72	3.225	0.00232	0.51	110.72	3.225	0.00232	-0.45059624	119.07	3.732	0.00232	-1.14	119.07	3.732	0.00232	-0.3441125	114.82	3.2045	0.009295	-1.09	114.82	3.2045	0.009295	-0.4540886	124.125	5.7285	0.006975	-0.23	124.125	5.7285	0.006975	0.19592902	79.38	1.4456667	0.00376	-0.14	78.75	1.127	0.00398	-0.48552787	72.58	1.198	0.00631	1.0	72.58	1.198	0.00631	-0.49021277	77.79	1.482	0.00432	0.94	77.79	1.482	0.00432	-0.48
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	655	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	119.07	3.732	0.00232	-1.14	119.07	3.732	0.00232	-0.3441125	114.82	3.2045	0.009295	-1.09	114.82	3.2045	0.009295	-0.4540886	124.125	5.7285	0.006975	-0.23	124.125	5.7285	0.006975	0.19592902	79.38	1.4456667	0.00376	-0.14	78.75	1.127	0.00398	-0.48552787	72.58	1.198	0.00631	1.0	72.58	1.198	0.00631	-0.49021277	77.79	1.482	0.00432	0.94	77.79	1.482	0.00432	-0.48	83.06	2.439	0.00564	1.09	83.06	2.439	0.00564	0.06043478
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	656	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	114.82	3.2045	0.009295	-1.09	114.82	3.2045	0.009295	-0.4540886	124.125	5.7285	0.006975	-0.23	124.125	5.7285	0.006975	0.19592902	79.38	1.4456667	0.00376	-0.14	78.75	1.127	0.00398	-0.48552787	72.58	1.198	0.00631	1.0	72.58	1.198	0.00631	-0.49021277	77.79	1.482	0.00432	0.94	77.79	1.482	0.00432	-0.48	83.06	2.439	0.00564	1.09	83.06	2.439	0.00564	0.06043478	86.62	1.344	0.00365	-0.61	86.62	1.344	0.00365	-0.36901408
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	657	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	124.125	5.7285	0.006975	-0.23	124.125	5.7285	0.006975	0.19592902	79.38	1.4456667	0.00376	-0.14	78.75	1.127	0.00398	-0.48552787	72.58	1.198	0.00631	1.0	72.58	1.198	0.00631	-0.49021277	77.79	1.482	0.00432	0.94	77.79	1.482	0.00432	-0.48	83.06	2.439	0.00564	1.09	83.06	2.439	0.00564	0.06043478	86.62	1.344	0.00365	-0.61	86.62	1.344	0.00365	-0.36901408	91.91	2.364	0.00465	0.18	91.91	2.364	0.00465	-0.5725136
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	658	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	79.38	1.4456667	0.00376	-0.14	78.75	1.127	0.00398	-0.48552787	72.58	1.198	0.00631	1.0	72.58	1.198	0.00631	-0.49021277	77.79	1.482	0.00432	0.94	77.79	1.482	0.00432	-0.48	83.06	2.439	0.00564	1.09	83.06	2.439	0.00564	0.06043478	86.62	1.344	0.00365	-0.61	86.62	1.344	0.00365	-0.36901408	91.91	2.364	0.00465	0.18	91.91	2.364	0.00465	-0.5725136	85.78	2.431	0.00664	-0.07	85.78	2.431	0.00664	-0.08264151
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	659	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	72.58	1.198	0.00631	1.0	72.58	1.198	0.00631	-0.49021277	77.79	1.482	0.00432	0.94	77.79	1.482	0.00432	-0.48	83.06	2.439	0.00564	1.09	83.06	2.439	0.00564	0.06043478	86.62	1.344	0.00365	-0.61	86.62	1.344	0.00365	-0.36901408	91.91	2.364	0.00465	0.18	91.91	2.364	0.00465	-0.5725136	85.78	2.431	0.00664	-0.07	85.78	2.431	0.00664	-0.08264151	97.44	2.243	0.00249	-0.57	97.44	2.243	0.00249	-0.4378446
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	830	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	112.66	3.816	0.00332	1.27	112.66	3.816	0.00332	-0.28135592	107.25	2.722	0.00232	0.73	107.25	2.722	0.00232	-0.17264438	80.9	2.902	0.01129	1.06	80.9	2.902	0.01129	0.043884892	89.04	1.657	0.002985	-0.25	89.04	1.657	0.002985	-0.4567213	96.67	2.009	0.00266	0.53	96.67	2.009	0.00266	-0.7926729	93.34	4.177	0.00548	0.8	93.34	4.177	0.00548	0.33450478	107.42	4.068	0.00564	-0.14	107.42	4.068	0.00564	0.1459155
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	895	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	82.17	2.646	0.00432	-1.08	82.17	2.646	0.00432	-0.15463258	101.56	2.871	0.00299	-1.38	101.56	2.871	0.00299	-0.19126761	85.65	1.694	0.00232	0.59	85.65	1.694	0.00232	-0.40561405	93.886665	2.9486666	0.005753333	-0.72	94.35	2.277	0.00332	-0.05793397	110.025	5.261	0.008135	0.27	110.025	5.261	0.008135	0.48197183	82.03	4.122	0.00432	1.34	82.03	4.122	0.00432	0.4463158	79.5625	2.8165	0.0041475	0.1425	79.5625	2.8165	0.0041475	0.22456522
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	903	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	112.48	4.034	0.005475	0.39	112.48	4.034	0.005475	-0.0064039407	130.07	4.174	0.00465	1.02	130.07	4.174	0.00465	-0.28892675	133.53	1.9206667	0.0025433332	0.77	135.0	1.893	0.00232	-0.66244876	117.9	3.0255	0.00664	-1.005	117.9	3.0255	0.00664	-0.48458263	130.14	4.701625	0.00444125	0.0375	129.8575	4.4645	0.0042325	-0.15438399	108.8	3.154	0.01627	0.31	108.8	3.154	0.01627	0.01414791	92.06	4.769	0.00432	0.54	92.06	4.769	0.00432	0.23229975
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	904	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	130.07	4.174	0.00465	1.02	130.07	4.174	0.00465	-0.28892675	133.53	1.9206667	0.0025433332	0.77	135.0	1.893	0.00232	-0.66244876	117.9	3.0255	0.00664	-1.005	117.9	3.0255	0.00664	-0.48458263	130.14	4.701625	0.00444125	0.0375	129.8575	4.4645	0.0042325	-0.15438399	108.8	3.154	0.01627	0.31	108.8	3.154	0.01627	0.01414791	92.06	4.769	0.00432	0.54	92.06	4.769	0.00432	0.23229975	93.9	3.159	0.00332	-0.46	93.9	3.159	0.00332	-0.20827068
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	905	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	133.53	1.9206667	0.0025433332	0.77	135.0	1.893	0.00232	-0.66244876	117.9	3.0255	0.00664	-1.005	117.9	3.0255	0.00664	-0.48458263	130.14	4.701625	0.00444125	0.0375	129.8575	4.4645	0.0042325	-0.15438399	108.8	3.154	0.01627	0.31	108.8	3.154	0.01627	0.01414791	92.06	4.769	0.00432	0.54	92.06	4.769	0.00432	0.23229975	93.9	3.159	0.00332	-0.46	93.9	3.159	0.00332	-0.20827068	128.0	3.681	0.0083	2.76	128.0	3.681	0.0083	0.092284866
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	906	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	117.9	3.0255	0.00664	-1.005	117.9	3.0255	0.00664	-0.48458263	130.14	4.701625	0.00444125	0.0375	129.8575	4.4645	0.0042325	-0.15438399	108.8	3.154	0.01627	0.31	108.8	3.154	0.01627	0.01414791	92.06	4.769	0.00432	0.54	92.06	4.769	0.00432	0.23229975	93.9	3.159	0.00332	-0.46	93.9	3.159	0.00332	-0.20827068	128.0	3.681	0.0083	2.76	128.0	3.681	0.0083	0.092284866	75.575	17.658	0.005475	-1.475	75.575	17.658	0.005475	0.822291
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	907	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	130.14	4.701625	0.00444125	0.0375	129.8575	4.4645	0.0042325	-0.15438399	108.8	3.154	0.01627	0.31	108.8	3.154	0.01627	0.01414791	92.06	4.769	0.00432	0.54	92.06	4.769	0.00432	0.23229975	93.9	3.159	0.00332	-0.46	93.9	3.159	0.00332	-0.20827068	128.0	3.681	0.0083	2.76	128.0	3.681	0.0083	0.092284866	75.575	17.658	0.005475	-1.475	75.575	17.658	0.005475	0.822291	107.81	1.338	0.00432	0.43	107.81	1.338	0.00432	-0.70200443
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	908	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	108.8	3.154	0.01627	0.31	108.8	3.154	0.01627	0.01414791	92.06	4.769	0.00432	0.54	92.06	4.769	0.00432	0.23229975	93.9	3.159	0.00332	-0.46	93.9	3.159	0.00332	-0.20827068	128.0	3.681	0.0083	2.76	128.0	3.681	0.0083	0.092284866	75.575	17.658	0.005475	-1.475	75.575	17.658	0.005475	0.822291	107.81	1.338	0.00432	0.43	107.81	1.338	0.00432	-0.70200443	115.87	6.573	0.00664	-1.28	115.87	6.573	0.00664	0.28882352
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	923	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	119.66	1.676	0.00232	-0.2	119.66	1.676	0.00232	-0.70544815	109.65667	3.3996665	0.0027633333	0.66	108.86	2.116	0.00232	0.12571745	112.48	2.589	0.00232	-0.92	112.48	2.589	0.00232	-0.32927462	83.65	2.627	0.00465	2.59	83.65	2.627	0.00465	0.39734042	83.785	2.469	0.00548	-0.54	83.785	2.469	0.00548	-0.0956044	90.97	1.865	0.00531	1.02	90.97	1.865	0.00531	-0.34561405	100.99	2.96675	0.0078825	-0.12	100.99	2.96675	0.0078825	-0.25645363
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	924	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	109.65667	3.3996665	0.0027633333	0.66	108.86	2.116	0.00232	0.12571745	112.48	2.589	0.00232	-0.92	112.48	2.589	0.00232	-0.32927462	83.65	2.627	0.00465	2.59	83.65	2.627	0.00465	0.39734042	83.785	2.469	0.00548	-0.54	83.785	2.469	0.00548	-0.0956044	90.97	1.865	0.00531	1.02	90.97	1.865	0.00531	-0.34561405	100.99	2.96675	0.0078825	-0.12	100.99	2.96675	0.0078825	-0.25645363	106.97	3.7475	0.0141925	-0.8575	106.97	3.7475	0.0141925	-0.074691355
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1025	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	87.7	2.977	0.00332	-2.31	87.7	2.977	0.00332	-0.65221965	81.02	1.615	0.00697	1.67	81.02	1.615	0.00697	-0.23095238	83.81	2.003	0.00332	0.16	83.81	2.003	0.00332	-0.3701258	80.59	0.843	0.00232	0.65	80.59	0.843	0.00232	-0.60422534	89.66	2.521	0.00415	0.33	89.66	2.521	0.00415	-0.5577193	79.24	1.851	0.00631	0.22	79.24	1.851	0.00631	-0.19521739	77.24	1.4995	0.005475	0.57	77.24	1.4995	0.005475	-0.20239362
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1043	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	129.51	2.183	0.00232	1.03	129.51	2.183	0.00232	-0.6073741	106.14	2.183	0.00299	1.17	106.14	2.183	0.00299	-0.3672464	94.74	2.1755	0.00448	0.485	94.74	2.1755	0.00448	-0.20311356	88.42	1.644	0.01826	0.61	88.42	1.644	0.01826	-0.4231579	94.05	2.315	0.00199	-0.2	94.05	2.315	0.00199	-0.2603834	101.71	7.9	0.00498	-0.84	101.71	7.9	0.00498	1.0466322	84.315	2.6775	0.00548	0.61	84.315	2.6775	0.00548	-0.1134106
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1464	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	73.1	1.399	0.00232	-1.03	73.1	1.399	0.00232	-0.3241546	70.2	1.119	0.00465	-0.08	70.2	1.119	0.00465	-0.5134783	73.82	1.322	0.003155	0.465	73.82	1.322	0.003155	-0.37345973	90.08	4.204	0.00498	-0.41	90.08	4.204	0.00498	-0.1740668	111.525	2.9245	0.01195	0.815	111.525	2.9245	0.01195	-0.031622518	108.53	5.56	0.00531	-0.71	108.53	5.56	0.00531	0.44041452	86.15	8.349	0.00564	-0.25	86.15	8.349	0.00564	0.64027506
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1465	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	70.2	1.119	0.00465	-0.08	70.2	1.119	0.00465	-0.5134783	73.82	1.322	0.003155	0.465	73.82	1.322	0.003155	-0.37345973	90.08	4.204	0.00498	-0.41	90.08	4.204	0.00498	-0.1740668	111.525	2.9245	0.01195	0.815	111.525	2.9245	0.01195	-0.031622518	108.53	5.56	0.00531	-0.71	108.53	5.56	0.00531	0.44041452	86.15	8.349	0.00564	-0.25	86.15	8.349	0.00564	0.64027506	120.5	8.896	0.00863	0.46	120.5	8.896	0.00863	0.13469388
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1466	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	73.82	1.322	0.003155	0.465	73.82	1.322	0.003155	-0.37345973	90.08	4.204	0.00498	-0.41	90.08	4.204	0.00498	-0.1740668	111.525	2.9245	0.01195	0.815	111.525	2.9245	0.01195	-0.031622518	108.53	5.56	0.00531	-0.71	108.53	5.56	0.00531	0.44041452	86.15	8.349	0.00564	-0.25	86.15	8.349	0.00564	0.64027506	120.5	8.896	0.00863	0.46	120.5	8.896	0.00863	0.13469388	103.16	9.395	0.00531	-2.99	103.16	9.395	0.00531	1.7878338
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1592	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	120.49	4.397	0.01262	0.65	120.49	4.397	0.01262	0.23859155	87.98	4.395	0.0073	0.96	87.98	4.395	0.0073	0.54210526	103.085	5.2015	0.003485	0.205	103.085	5.2015	0.003485	0.3760582	123.75	5.403	0.00332	0.855	123.75	5.403	0.00332	-0.36880842	81.59	3.994	0.00349	1.5	81.59	3.994	0.00349	0.90190476	81.1	0.426	0.00199	0.36	81.1	0.426	0.00199	-0.8660377	86.39	3.957	0.00398	0.1	86.39	3.957	0.00398	-0.008270676
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1634	eaf66a12-341f-4ba5-9c45-b06b2dfa8bd3	88.8925	1.74	0.004565	0.735	88.8925	1.74	0.004565	-0.38947368	98.21	1.21	0.00332	0.8	98.21	1.21	0.00332	-0.6134185	113.09	3.88	0.00564	1.36	113.09	3.88	0.00564	0.005181347	85.23	1.4875	0.00531	1.655	85.23	1.4875	0.00531	-0.3016432	90.48	2.452	0.0049775	0.3	90.48	2.452	0.0049775	-0.5698246	82.49	2.319	0.00697	0.85	82.49	2.319	0.00697	0.008260869	89.505	4.4515	0.004315	-0.515	89.505	4.4515	0.004315	-0.1061245
